統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
11686106,2020,130538.37,92.8,44563.84,87.97,85974.53,95.52,
11686106,2019,140667.63,100,50660.19,100,90007.44,100,
11686106,2018,153992.18,109.47,53552.29,105.71,100439.89,111.59,
11686106,2021,118811.47,84.46,40069.62,79.09,78741.85,87.48,T
11686106,2022,107084.56,76.13,35575.39,70.22,71509.17,79.45,T
11686106,2023,95357.66,67.79,31081.17,61.35,64276.49,71.41,T
11686106,2024,83630.75,59.45,26586.94,52.48,57043.81,63.38,T
11686106,2025,71903.85,51.12,22092.72,43.61,49811.13,55.34,T
11686106,2026,60176.94,42.78,17598.49,34.74,42578.45,47.31,T
11686106,2027,48450.04,34.44,13104.27,25.87,35345.77,39.27,T
11686106,2028,36723.13,26.11,8610.04,17,28113.09,31.23,T
11686106,2029,24996.23,17.77,4115.82,8.12,20880.41,23.2,T
11686106,2030,13269.32,9.43,0,0,13647.73,15.16,T
11686106,2031,1542.42,1.1,0,0,6415.05,7.13,T
11686106,2032,0,0,0,0,0,0,T
11686106,2033,0,0,0,0,0,0,T
11686106,2034,0,0,0,0,0,0,T
11686106,2035,0,0,0,0,0,0,T
11686106,2036,0,0,0,0,0,0,T
11686106,2037,0,0,0,0,0,0,T
11686106,2038,0,0,0,0,0,0,T
11686106,2039,0,0,0,0,0,0,T
11686106,2040,0,0,0,0,0,0,T
11686106,2041,0,0,0,0,0,0,T
11686106,2042,0,0,0,0,0,0,T
11686106,2043,0,0,0,0,0,0,T
11686106,2044,0,0,0,0,0,0,T
11686106,2045,0,0,0,0,0,0,T
11686106,2046,0,0,0,0,0,0,T
11686106,2047,0,0,0,0,0,0,T
11686106,2048,0,0,0,0,0,0,T
11686106,2049,0,0,0,0,0,0,T
11686106,2050,0,0,0,0,0,0,T
14040691,2020,168786.75,89.23,136159.15,86,32627.6,105.82,
14040691,2019,189159.88,100,158327.91,100,30831.97,100,
14040691,2018,208853.77,110.41,175136.83,110.62,33716.94,109.36,
14040691,2017,204076.68,107.89,170123.71,107.45,33952.97,110.12,
14040691,2016,206242.59,109.03,173636.6,109.67,32605.99,105.75,
14040691,2015,211771.81,111.95,176756.72,111.64,35015.09,113.57,
14040691,2014,212539.46,112.36,171806.61,108.51,40732.85,132.11,
14040691,2021,157023.44,83.01,124837.63,78.85,32185.81,104.39,T
14040691,2022,145260.13,76.79,113516.11,71.7,31744.02,102.96,T
14040691,2023,133496.82,70.57,102194.59,64.55,31302.23,101.53,T
14040691,2024,121733.51,64.35,90873.07,57.4,30860.44,100.09,T
14040691,2025,109970.2,58.14,79551.55,50.24,30418.65,98.66,T
14040691,2026,98206.89,51.92,68230.03,43.09,29976.86,97.23,T
14040691,2027,86443.58,45.7,56908.51,35.94,29535.07,95.79,T
14040691,2028,74680.27,39.48,45586.99,28.79,29093.28,94.36,T
14040691,2029,62916.96,33.26,34265.47,21.64,28651.49,92.93,T
14040691,2030,51153.65,27.04,22943.95,14.49,28209.7,91.49,T
14040691,2031,39390.34,20.82,11622.43,7.34,27767.91,90.06,T
14040691,2032,27627.03,14.61,300.91,0.19,27326.12,88.63,T
14040691,2033,15863.72,8.39,0,0,26884.33,87.2,T
14040691,2034,4100.41,2.17,0,0,26442.54,85.76,T
14040691,2035,0,0,0,0,26000.75,84.33,T
14040691,2036,0,0,0,0,25558.96,82.9,T
14040691,2037,0,0,0,0,25117.17,81.46,T
14040691,2038,0,0,0,0,24675.38,80.03,T
14040691,2039,0,0,0,0,24233.59,78.6,T
14040691,2040,0,0,0,0,23791.8,77.17,T
14040691,2041,0,0,0,0,23350.01,75.73,T
14040691,2042,0,0,0,0,22908.22,74.3,T
14040691,2043,0,0,0,0,22466.43,72.87,T
14040691,2044,0,0,0,0,22024.64,71.43,T
14040691,2045,0,0,0,0,21582.85,70,T
14040691,2046,0,0,0,0,21141.06,68.57,T
14040691,2047,0,0,0,0,20699.27,67.14,T
14040691,2048,0,0,0,0,20257.48,65.7,T
14040691,2049,0,0,0,0,19815.69,64.27,T
14040691,2050,0,0,0,0,19373.9,62.84,T
19084015,2020,172706.62,86.32,104548.44,91.95,68158.18,78.91,
19084015,2019,200084.49,100,113706.21,100,86378.28,100,
19084015,2018,204998.05,102.46,113005.02,99.38,91993.03,106.5,
19084015,2017,210713.12,105.31,113719.75,100.01,96993.37,112.29,
19084015,2016,304212.57,152.04,106640.65,93.79,197571.92,228.73,
19084015,2015,211915.79,105.91,121123.26,106.52,90792.53,105.11,
19084015,2014,206382.91,103.15,136444.45,120,69938.46,80.97,
19084015,2021,160037.79,79.99,101491.34,89.26,58546.45,67.78,T
19084015,2022,147368.95,73.65,98434.23,86.57,48934.72,56.65,T
19084015,2023,134700.12,67.32,95377.13,83.88,39322.99,45.52,T
19084015,2024,122031.29,60.99,92320.03,81.19,29711.26,34.4,T
19084015,2025,109362.45,54.66,89262.92,78.5,20099.53,23.27,T
19084015,2026,96693.62,48.33,86205.82,75.81,10487.8,12.14,T
19084015,2027,84024.79,41.99,83148.72,73.13,876.07,1.01,T
19084015,2028,71355.95,35.66,80091.61,70.44,0,0,T
19084015,2029,58687.12,29.33,77034.51,67.75,0,0,T
19084015,2030,46018.29,23,73977.41,65.06,0,0,T
19084015,2031,33349.45,16.67,70920.3,62.37,0,0,T
19084015,2032,20680.62,10.34,67863.2,59.68,0,0,T
19084015,2033,8011.79,4,64806.1,56.99,0,0,T
19084015,2034,0,0,61748.99,54.31,0,0,T
19084015,2035,0,0,58691.89,51.62,0,0,T
19084015,2036,0,0,55634.79,48.93,0,0,T
19084015,2037,0,0,52577.68,46.24,0,0,T
19084015,2038,0,0,49520.58,43.55,0,0,T
19084015,2039,0,0,46463.48,40.86,0,0,T
19084015,2040,0,0,43406.37,38.17,0,0,T
19084015,2041,0,0,40349.27,35.49,0,0,T
19084015,2042,0,0,37292.17,32.8,0,0,T
19084015,2043,0,0,34235.06,30.11,0,0,T
19084015,2044,0,0,31177.96,27.42,0,0,T
19084015,2045,0,0,28120.86,24.73,0,0,T
19084015,2046,0,0,25063.75,22.04,0,0,T
19084015,2047,0,0,22006.65,19.35,0,0,T
19084015,2048,0,0,18949.55,16.67,0,0,T
19084015,2049,0,0,15892.44,13.98,0,0,T
19084015,2050,0,0,12835.34,11.29,0,0,T
20844865,2020,364682.78,94.76,332196.55,94.52,32486.23,97.33,
20844865,2019,384851.46,100,351473.99,100,33377.47,100,
20844865,2018,412916.31,107.29,377513.6,107.41,35402.71,106.07,
20844865,2017,390904.43,101.57,355119.91,101.04,35784.52,107.21,
20844865,2016,404397.55,105.08,361425.66,102.83,42971.89,128.75,
20844865,2015,277240.79,72.04,215804.26,61.4,61436.53,184.07,
20844865,2014,249954.72,64.95,187251.45,53.28,62703.27,187.86,
20844865,2021,355942.23,92.49,324555.43,92.34,31386.8,94.04,T
20844865,2022,347201.68,90.22,316914.31,90.17,30287.37,90.74,T
20844865,2023,338461.13,87.95,309273.19,87.99,29187.94,87.45,T
20844865,2024,329720.58,85.67,301632.07,85.82,28088.51,84.15,T
20844865,2025,320980.03,83.4,293990.95,83.65,26989.08,80.86,T
20844865,2026,312239.48,81.13,286349.83,81.47,25889.65,77.57,T
20844865,2027,303498.93,78.86,278708.71,79.3,24790.22,74.27,T
20844865,2028,294758.38,76.59,271067.59,77.12,23690.79,70.98,T
20844865,2029,286017.83,74.32,263426.47,74.95,22591.36,67.68,T
20844865,2030,277277.28,72.05,255785.35,72.78,21491.93,64.39,T
20844865,2031,268536.73,69.78,248144.23,70.6,20392.5,61.1,T
20844865,2032,259796.18,67.51,240503.11,68.43,19293.07,57.8,T
20844865,2033,251055.63,65.23,232861.99,66.25,18193.64,54.51,T
20844865,2034,242315.08,62.96,225220.87,64.08,17094.21,51.21,T
20844865,2035,233574.53,60.69,217579.75,61.9,15994.78,47.92,T
20844865,2036,224833.98,58.42,209938.63,59.73,14895.35,44.63,T
20844865,2037,216093.43,56.15,202297.51,57.56,13795.92,41.33,T
20844865,2038,207352.88,53.88,194656.39,55.38,12696.49,38.04,T
20844865,2039,198612.33,51.61,187015.27,53.21,11597.06,34.75,T
20844865,2040,189871.78,49.34,179374.15,51.03,10497.63,31.45,T
20844865,2041,181131.23,47.07,171733.03,48.86,9398.2,28.16,T
20844865,2042,172390.68,44.79,164091.91,46.69,8298.77,24.86,T
20844865,2043,163650.13,42.52,156450.79,44.51,7199.34,21.57,T
20844865,2044,154909.58,40.25,148809.67,42.34,6099.91,18.28,T
20844865,2045,146169.03,37.98,141168.55,40.16,5000.48,14.98,T
20844865,2046,137428.48,35.71,133527.43,37.99,3901.05,11.69,T
20844865,2047,128687.93,33.44,125886.31,35.82,2801.62,8.39,T
20844865,2048,119947.38,31.17,118245.19,33.64,1702.19,5.1,T
20844865,2049,111206.83,28.9,110604.07,31.47,602.76,1.81,T
20844865,2050,102466.28,26.62,102962.95,29.29,0,0,T
22318678,2020,399122.3,92.36,265166.21,87.14,133956.09,104.79,
22318678,2019,432144.16,100,304307.79,100,127836.37,100,
22318678,2018,130946.14,30.3,87816.63,28.86,43129.51,33.74,
22318678,2017,275804.67,63.82,167535.79,55.05,108268.88,84.69,
22318678,2016,251720.02,58.25,158818.73,52.19,92901.29,72.67,
22318678,2015,222307.76,51.44,149159.36,49.02,73148.4,57.22,
22318678,2014,203880.33,47.18,133442.9,43.85,70437.43,55.1,
22318678,2021,440228.18,101.87,297709.68,97.83,142518.49,111.49,T
22318678,2022,481334.05,111.38,330253.16,108.53,151080.9,118.18,T
22318678,2023,522439.93,120.89,362796.63,119.22,159643.3,124.88,T
22318678,2024,563545.81,130.41,395340.1,129.91,168205.7,131.58,T
22318678,2025,604651.68,139.92,427883.58,140.61,176768.11,138.28,T
22318678,2026,645757.56,149.43,460427.05,151.3,185330.51,144.97,T
22318678,2027,686863.44,158.94,492970.52,162,193892.91,151.67,T
22318678,2028,727969.31,168.46,525514,172.69,202455.32,158.37,T
22318678,2029,769075.19,177.97,558057.47,183.39,211017.72,165.07,T
22318678,2030,810181.07,187.48,590600.94,194.08,219580.12,171.77,T
22318678,2031,851286.94,196.99,623144.42,204.77,228142.53,178.46,T
22318678,2032,892392.82,206.5,655687.89,215.47,236704.93,185.16,T
22318678,2033,933498.7,216.02,688231.36,226.16,245267.33,191.86,T
22318678,2034,974604.57,225.53,720774.84,236.86,253829.74,198.56,T
22318678,2035,1015710.45,235.04,753318.31,247.55,262392.14,205.26,T
22318678,2036,1056816.33,244.55,785861.78,258.25,270954.54,211.95,T
22318678,2037,1097922.2,254.06,818405.26,268.94,279516.95,218.65,T
22318678,2038,1139028.08,263.58,850948.73,279.63,288079.35,225.35,T
22318678,2039,1180133.96,273.09,883492.2,290.33,296641.75,232.05,T
22318678,2040,1221239.83,282.6,916035.68,301.02,305204.16,238.75,T
22318678,2041,1262345.71,292.11,948579.15,311.72,313766.56,245.44,T
22318678,2042,1303451.59,301.62,981122.62,322.41,322328.96,252.14,T
22318678,2043,1344557.46,311.14,1013666.1,333.11,330891.37,258.84,T
22318678,2044,1385663.34,320.65,1046209.57,343.8,339453.77,265.54,T
22318678,2045,1426769.22,330.16,1078753.04,354.49,348016.17,272.24,T
22318678,2046,1467875.09,339.67,1111296.52,365.19,356578.58,278.93,T
22318678,2047,1508980.97,349.18,1143839.99,375.88,365140.98,285.63,T
22318678,2048,1550086.85,358.7,1176383.46,386.58,373703.38,292.33,T
22318678,2049,1591192.72,368.21,1208926.94,397.27,382265.79,299.03,T
22318678,2050,1632298.6,377.72,1241470.41,407.97,390828.19,305.73,T
42818882,2020,256730.23,118.58,245245.37,121.34,11484.86,79.75,
42818882,2019,216508.36,100,202106.61,100,14401.75,100,
42818882,2018,217206.57,100.32,186018.71,92.04,31187.86,216.56,
42818882,2021,276492.06,127.71,274858.7,136,1633.36,11.34,T
42818882,2022,296253.89,136.83,304472.03,150.65,0,0,T
42818882,2023,316015.72,145.96,334085.36,165.3,0,0,T
