分類,子分類,項目,單位,年份,數值
S,員工薪資,平均薪資,仟元,2020,847
S,員工薪資,薪資中位數,仟元,2020,620
S,員工薪資,平均薪資,仟元,2019,727
S,員工薪資,薪資中位數,仟元,2019,554
S,員工薪資,平均薪資,仟元,2018,715
S,員工薪資,薪資中位數,仟元,2018,NaN
G,,資本額,元,2020,1787082820
G,,資本額,元,2019,1787082820
G,營運狀況,營業收入,仟元,2020,10178002
G,營運狀況,營業成本,仟元,2020,7282206
G,營運狀況,營業費用,仟元,2020,890349
G,營運狀況,淨利,仟元,2020,1450675
G,營運狀況,營業收入,仟元,2019,7430654
G,營運狀況,營業成本,仟元,2019,5830910
G,營運狀況,營業費用,仟元,2019,687867
G,營運狀況,淨利,仟元,2019,741956
G,營運狀況,營業收入,仟元,2018,7413512
G,營運狀況,營業成本,仟元,2018,5511828
G,營運狀況,營業費用,仟元,2018,763123
G,營運狀況,淨利,仟元,2018,1013603
G,營運狀況,營業收入,仟元,2017,7745602
G,營運狀況,營業成本,仟元,2017,5847890
G,營運狀況,營業費用,仟元,2017,735896
G,營運狀況,淨利,仟元,2017,973889
G,營運狀況,營業收入,仟元,2016,8057845
G,營運狀況,營業成本,仟元,2016,6062661
G,營運狀況,營業費用,仟元,2016,761430
G,營運狀況,淨利,仟元,2016,1025006
