分類,子分類,項目,來自公司報告,單位,年份,數值
E,溫室氣體排放,溫室氣體減量目標說明,,,2021,減量目標：1.平均用電成長率不超過 5%2.平均節水達 5%3.平均溫室氣體排放成長率不超過 6%
E,溫室氣體排放,溫室氣體減量承諾,,,2021,無目標
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2009,0.153
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2010,0.422
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2011,0.667
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2012,0.473
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,0.722
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,0.181
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,0.428
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,1.072
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,1.118
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,1.176
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,0.349
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,1.016
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,0.773
E,環境違規,違反環境法規金額-misc,,元,2011,6000
E,環境違規,違反環境法規次數-misc,,次,2011,1
E,環境違規,違反環境法規金額-空氣,,元,2011,0
E,環境違規,違反環境法規次數-空氣,,次,2011,0
E,環境違規,違反環境法規金額-水,,元,2011,0
E,環境違規,違反環境法規次數-水,,次,2011,0
G,資本額,資本額,,元,2020,785450000
G,資本額,資本額,,元,2019,785450000
G,營運狀況,營業收入,,仟元,2020,2630840
G,營運狀況,營業成本,,仟元,2020,1652236
G,營運狀況,營業費用,,仟元,2020,310837
G,營運狀況,淨利,,仟元,2020,526392
G,營運狀況,營業收入,,仟元,2019,2585329
G,營運狀況,營業成本,,仟元,2019,1602063
G,營運狀況,營業費用,,仟元,2019,351189
G,營運狀況,淨利,,仟元,2019,494538
