分類,子分類,項目,單位,年份,數值
G,,資本額,元,2020,1203640000
G,,資本額,元,2019,1203640000
G,營運狀況,營業收入,仟元,2020,3691723
G,營運狀況,營業成本,仟元,2020,3400406
G,營運狀況,營業費用,仟元,2020,284127
G,營運狀況,淨利,仟元,2020,94492
G,營運狀況,營業收入,仟元,2019,3589289
G,營運狀況,營業成本,仟元,2019,3422719
G,營運狀況,營業費用,仟元,2019,263672
G,營運狀況,淨利,仟元,2019,-33250
G,營運狀況,營業收入,仟元,2018,3553969
G,營運狀況,營業成本,仟元,2018,3400743
G,營運狀況,營業費用,仟元,2018,250459
G,營運狀況,淨利,仟元,2018,-39025
G,營運狀況,營業收入,仟元,2017,2987298
G,營運狀況,營業成本,仟元,2017,2830090
G,營運狀況,營業費用,仟元,2017,254302
G,營運狀況,淨利,仟元,2017,-6801
G,營運狀況,營業收入,仟元,2016,2800276
G,營運狀況,營業成本,仟元,2016,2572208
G,營運狀況,營業費用,仟元,2016,248618
G,營運狀況,淨利,仟元,2016,292778
