分類,子分類,項目,來自公司報告,單位,年份,數值
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2013,1.487
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2014,1.44
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2015,2.419
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2016,0.96
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2017,1.46
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2018,2
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2019,2.253
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2020,2.15
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2021,1.5349999999999997
E,空氣污染物申報-有害空氣污染物,甲苯,,,2021,0.019
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2022,0.742
E,空氣污染物申報-有害空氣污染物,甲苯,,,2022,0.009000000000000001
E,空氣污染物申報-一般空氣污染物,揮發性有機化合物,,,2023,1.754
E,空氣污染物申報-有害空氣污染物,甲苯,,,2023,0.01
E,環境違規,違反環境法規金額-misc,,元,2015,10000
E,環境違規,違反環境法規次數-misc,,次,2015,1
E,環境違規,違反環境法規金額-空氣,,元,2015,0
E,環境違規,違反環境法規次數-空氣,,次,2015,0
E,環境違規,違反環境法規金額-水,,元,2015,0
E,環境違規,違反環境法規次數-水,,次,2015,0
E,環境違規,違反環境法規金額-misc,,元,2016,29000
E,環境違規,違反環境法規次數-misc,,次,2016,1
E,環境違規,違反環境法規金額-空氣,,元,2016,0
E,環境違規,違反環境法規次數-空氣,,次,2016,0
E,環境違規,違反環境法規金額-水,,元,2016,0
E,環境違規,違反環境法規次數-水,,次,2016,0
E,環境違規,違反環境法規金額-misc,,元,2023,120000
E,環境違規,違反環境法規次數-misc,,次,2023,2
E,環境違規,違反環境法規金額-空氣,,元,2023,0
E,環境違規,違反環境法規次數-空氣,,次,2023,0
E,環境違規,違反環境法規金額-水,,元,2023,0
E,環境違規,違反環境法規次數-水,,次,2023,0
G,資本額,資本額,,元,2020,339250450
G,資本額,資本額,,元,2019,339250450
G,營運狀況,營業收入,,仟元,2020,799011
G,營運狀況,營業成本,,仟元,2020,751333
G,營運狀況,營業費用,,仟元,2020,162280
G,營運狀況,淨利,,仟元,2020,-99312
G,營運狀況,營業收入,,仟元,2019,1968935
G,營運狀況,營業成本,,仟元,2019,1447998
G,營運狀況,營業費用,,仟元,2019,190137
G,營運狀況,淨利,,仟元,2019,250232
